"","year","list","name","last_name","net_worth_change.millions","age","source","industry","gender","country","timestamp","net_worth.realtime.millions","real_time.rank","real_time.position","squareImage","headquarters","state","title.company","position","rank","net_worth.millions","is.government","pay.millions","assets_under_management.millions","salary.millions","url.bio.forbes","url.image"
"960",2014,"Billionaires","Daniel Roullier","Roullier",NA,81,"animal feed","Food and Beverage","M","France",2017-04-03 20:42:29,NA,NA,NA,"//specials-images.forbesimg.com/imageserve/58a1b55da7ea431f32196252/416x416.jpg?background=000000&cropX1=31&cropX2=744&cropY1=151&cropY2=865",NA,NA,NA,960,931,1900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/daniel-roullier","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"961",2014,"Billionaires","Alvaro Saieh Bendeck","Saieh Bendeck",-4.713,68,"banking","Finance and Investments","M","Chile",2018-02-13 23:10:01,3198.366,741,741,NA,NA,NA,NA,961,931,1900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/alvaro-saieh-bendeck","http://i.forbesimg.com/media/lists/people/alvaro-saieh-bendeck_200x200.jpg"
"962",2014,"Billionaires","Fayez Sarofim","Sarofim",1.784,89,"money management","Finance and Investments","M","United States",2018-02-13 23:10:01,1475.593,1568,1568,NA,"TX","Texas",NA,962,931,1900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/fayez-sarofim","http://i.forbesimg.com/media/lists/people/fayez-sarofim_200x200.jpg"
"963",2014,"Billionaires","Song Zuowen","Song",19.864,70,"diversified","Diversified","M","China",2018-02-13 23:10:01,2657.892,895,895,NA,NA,NA,NA,963,931,1900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/song-zuowen","http://i.forbesimg.com/media/lists/people/song-zuowen_200x200.jpg"
"964",2014,"Billionaires","Ronald Southern","Southern",NA,87,"structures, utilities","Energy","M","Canada",2015-03-01 23:10:30,NA,NA,NA,NA,NA,NA,NA,964,931,1900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/ronald-southern","http://i.forbesimg.com/media/lists/people/ronald-southern_200x200.jpg"
"965",2014,"Billionaires","Donald Sterling","Sterling",0,82,"real estate","Real Estate","M","United States",2018-02-13 23:10:01,3530.7,648,648,"//specials-images.forbesimg.com/imageserve/59dbdbf231358e542c038181/416x416.jpg?background=000000&cropX1=690&cropX2=1525&cropY1=459&cropY2=1295","CA","California",NA,965,931,1900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/donald-sterling","http://i.forbesimg.com/media/lists/people/donald-sterling_200x200.jpg"
"966",2014,"Billionaires","Pat Stryker","Stryker",16.543,61,"medical equipment","Health care","F","United States",2018-02-13 23:10:01,3357.167,688,688,"http://specials-images.forbesimg.com/imageserve/aba94df76c2e1ac2ae94fa21e2d7214e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=148&cropY2=892","CO","Colorado",NA,966,931,1900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/pat-stryker","http://i.forbesimg.com/media/lists/people/pat-stryker_200x200.jpg"
"967",2014,"Billionaires","Tseng Shin-Yi","Tseng",0,90,"petrochemicals","Manufacturing","M","Taiwan",2018-02-13 23:10:01,1974.571,1232,1234,"//specials-images.forbesimg.com/imageserve/56cc38e9e4b062f6b59a4ffa/416x416.jpg?background=000000&cropX1=71&cropX2=598&cropY1=82&cropY2=609",NA,NA,NA,967,931,1900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/tseng-shin-yi","http://i.forbesimg.com/media/lists/people/tseng-shin-yi_200x200.jpg"
"968",2014,"Billionaires","Wei Ing-Chou","Wei",27.141,65,"food, beverages","Food and Beverage","M","Taiwan",2018-02-13 23:10:01,1551.378,1504,1504,"//specials-images.forbesimg.com/imageserve/58a0abb3a7ea431f321958ed/416x416.jpg?background=000000&cropX1=118&cropX2=538&cropY1=472&cropY2=893",NA,NA,NA,968,931,1900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/wei-ing-chou","http://i.forbesimg.com/media/lists/people/wei-ing-chou_200x200.jpg"
"969",2014,"Billionaires","Wei Yin-Chun","Wei",26.181,61,"food, beverages","Food and Beverage","M","Taiwan",2018-02-13 23:10:01,1635.877,1441,1441,NA,NA,NA,NA,969,931,1900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/yin-chun-wei","http://i.forbesimg.com/media/lists/people/yin-chun-wei_200x200.jpg"
"970",2014,"Billionaires","Wei Yin-Heng","Wei",26.181,59,"food, beverages","Food and Beverage","M","Taiwan",2018-02-13 23:10:01,1632.187,1443,1443,NA,NA,NA,NA,970,931,1900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/wei-yin-heng","http://i.forbesimg.com/media/lists/people/wei-yin-heng_200x200.jpg"
"971",2014,"Billionaires","Wei Ying-Chiao","Wei",26.181,63,"food, beverages","Food and Beverage","M","Taiwan",2018-02-13 23:10:01,1604.987,1457,1457,"//specials-images.forbesimg.com/imageserve/58a0acbda7ea431f32195902/416x416.jpg?background=000000&cropX1=113&cropX2=603&cropY1=82&cropY2=572",NA,NA,NA,971,931,1900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/wei-ying-chiao","http://i.forbesimg.com/media/lists/people/wei-ying-chiao_200x200.jpg"
"972",2014,"Billionaires","Ian Wood","Wood",-0.271,75,"energy services","Energy","M","United Kingdom",2018-02-13 23:10:01,1468.455,1571,1571,"//specials-images.forbesimg.com/imageserve/58a0b6584bbe6f0e55869bc1/416x416.jpg?background=000000&cropX1=3&cropX2=708&cropY1=409&cropY2=1115",NA,NA,NA,972,931,1900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/ian-wood","http://i.forbesimg.com/media/lists/people/ian-wood_200x200.jpg"
"973",2014,"Billionaires","Ayman Asfari","Asfari",NA,59,"oil services","Energy","M","United Kingdom",2017-04-03 20:52:28,NA,NA,NA,"//specials-images.forbesimg.com/imageserve/58a0afc84bbe6f0e55869b88/416x416.jpg?background=000000&cropX1=275&cropX2=615&cropY1=55&cropY2=395",NA,NA,NA,973,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/ayman-asfari","http://i.forbesimg.com/media/lists/people/ayman-asfari_200x200.jpg"
"974",2014,"Billionaires","Rahul Bajaj","Bajaj",-0.001,79,"motorcycles","Automotive","M","India",2018-02-13 23:10:01,4412.613,486,486,NA,NA,NA,NA,974,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/rahul-bajaj","http://i.forbesimg.com/media/lists/people/rahul-bajaj_200x200.jpg"
"975",2014,"Billionaires","Diego Della Valle","Della Valle",-8.246,64,"retail","Fashion & Retail","M","Italy",2018-02-13 23:10:01,1757.782,1339,1339,"//specials-images.forbesimg.com/imageserve/589f862b4bbe6f0e55868e1e/416x416.jpg?background=000000&cropX1=106&cropX2=744&cropY1=3&cropY2=641",NA,NA,NA,975,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/diego-della-valle","http://i.forbesimg.com/media/lists/people/diego-della-valle_200x200.jpg"
"976",2014,"Billionaires","Mitchell Goldhar","Goldhar",3.111,56,"real estate","Real Estate","M","Canada",2018-02-13 23:10:01,2391.018,1023,1023,"//specials-images.forbesimg.com/imageserve/589cd26ba7ea431f321924ce/416x416.jpg?background=000000&cropX1=230&cropX2=625&cropY1=32&cropY2=427",NA,NA,"Owner, SmartCentres",976,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/mitchell-goldhar","http://i.forbesimg.com/media/lists/people/mitchell-goldhar_200x200.jpg"
"977",2014,"Billionaires","Hans-Werner Hector","Hector",0,78,"SAP","Technology","M","Germany",2018-02-13 23:10:01,2160.683,1123,1123,NA,NA,NA,NA,977,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/hans-werner-hector","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"978",2014,"Billionaires","Ajay Kalsi","Kalsi",0,57,"oil and gas","Energy","M","India",2018-02-13 23:10:01,1217.731,1794,1794,"http://specials-images.forbesimg.com/imageserve/f1c1ff9778a03817c0d1e06535d75074/416x416.jpg?background=000000&cropX1=0&cropX2=372&cropY1=28&cropY2=400",NA,NA,NA,978,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/ajay-kalsi","http://i.forbesimg.com/media/lists/people/ajay-kalsi_200x200.jpg"
"979",2014,"Billionaires","Suna Kirac","Kirac",-24.378,76,"diversified","Diversified","F","Turkey",2018-02-13 23:10:01,2249.697,1076,1076,"//specials-images.forbesimg.com/imageserve/fe7bd4a88f7182c8343ea40c37bb3711/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=79&cropY2=823",NA,NA,NA,979,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/suna-kirac","http://i.forbesimg.com/media/lists/people/suna-kirac_200x200.jpg"
"980",2014,"Billionaires","Marc Ladreit de Lacharriere","Ladreit de Lacharriere",-0.047,77,"finance","Finance and Investments","M","France",2018-02-13 23:10:01,3726.348,601,601,"//specials-images.forbesimg.com/imageserve/58c7200b4bbe6f0e558881fd/416x416.jpg?background=000000&cropX1=169&cropX2=543&cropY1=92&cropY2=466",NA,NA,NA,980,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/marc-ladreit-de-lacharriere","http://i.forbesimg.com/media/lists/people/marc-ladreit-de-lacharriere_200x200.jpg"
"981",2014,"Billionaires","Li Shufu","Li",159.978,54,"automobiles","Automotive","M","China",2018-02-13 23:10:01,15800.654,90,90,"//specials-images.forbesimg.com/imageserve/5a05eeeaa7ea436b47b5328e/416x416.jpg?background=000000&cropX1=629&cropX2=3298&cropY1=0&cropY2=2667",NA,NA,NA,981,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/li-shufu","http://i.forbesimg.com/media/lists/people/li-shufu_200x200.jpg"
"982",2014,"Billionaires","Li Zhongchu","Li",14.77,54,"information technology","Technology","M","China",2018-02-13 23:10:01,2523.825,955,955,NA,NA,NA,NA,982,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/li-zhongchu","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"983",2014,"Billionaires","Theodore Rachmat","Rachmat",24.094,74,"diversified","Diversified","M","Indonesia",2018-02-13 23:10:01,1703.602,1393,1393,"//specials-images.forbesimg.com/imageserve/f2bfc8154b03506a8a276de8d8e56c65/416x416.jpg?background=000000&cropX1=176&cropX2=596&cropY1=89&cropY2=510",NA,NA,NA,983,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/theodore-rachmat","http://i.forbesimg.com/media/lists/people/theodore-rachmat_200x200.jpg"
"984",2014,"Billionaires","Stewart Rahr","Rahr",0,71,"drug distribution","Health care","M","United States",2018-02-13 23:10:01,2200.875,1100,1100,"http://specials-images.forbesimg.com/imageserve/55fb106ae4b0ffa7afe4b438/416x416.jpg?background=000000&cropX1=143&cropX2=649&cropY1=76&cropY2=582","NY","New York",NA,984,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/stewart-rahr","http://i.forbesimg.com/media/lists/people/stewart-rahr_200x200.jpg"
"985",2014,"Billionaires","Kavitark Ram Shriram","Shriram",-0.037,61,"venture capital, Google","Technology","M","United States",2018-02-13 23:10:01,2108.351,1154,1154,"//specials-images.forbesimg.com/imageserve/59de75594bbe6f37dda0582b/416x416.jpg?background=000000&cropX1=645&cropX2=1715&cropY1=135&cropY2=1205","CA","California","Managing Partner, Sherpalo Ventures",985,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/kavitark-ram-shriram","http://i.forbesimg.com/media/lists/people/kavitark-ram-shriram_200x200.jpg"
"986",2014,"Billionaires","Sun Piaoyang","Sun",29.328,59,"pharmaceuticals","Healthcare","M","China",2018-02-13 23:10:01,8067.078,198,198,NA,NA,NA,NA,986,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/sun-piaoyang","http://i.forbesimg.com/media/lists/people/sun-piaoyang_200x200.jpg"
"987",2014,"Billionaires","Tahir","Tahir",-4.503,65,"diversified","Diversified","M","Indonesia",2018-02-13 23:10:01,3498.008,651,651,"//specials-images.forbesimg.com/imageserve/5a19af6da7ea432f2e7401c7/416x416.jpg?background=000000&cropX1=122&cropX2=1814&cropY1=3&cropY2=1694",NA,NA,NA,987,973,1850,FALSE,NA,NA,NA,"http://www.forbes.com/profile/tahir","http://i.forbesimg.com/media/lists/people/tahir_200x200.jpg"
"988",2014,"Billionaires","Aras Agalarov","Agalarov",0,62,"real estate","Fashion & Retail","M","Russia",2018-02-13 23:10:01,1786.803,1324,1324,"//specials-images.forbesimg.com/imageserve/58a255fda7ea431f321973dc/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=47&cropY2=790",NA,NA,NA,988,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/aras-agalarov","http://i.forbesimg.com/media/lists/people/aras-agalarov_200x200.jpg"
"989",2014,"Billionaires","Elisabeth Badinter","Badinter",50.839,73,"advertising","Media","F","France",2018-02-13 23:10:01,1555.868,1501,1501,NA,NA,NA,NA,989,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/elisabeth-badinter","http://i.forbesimg.com/media/lists/people/elisabeth-badinter_200x200.jpg"
"990",2014,"Billionaires","Arthur Blank","Blank",-3.74,75,"Home Depot","Sports","M","United States",2018-02-13 23:10:01,4105.951,538,538,"//specials-images.forbesimg.com/imageserve/af4ef0ebe7642629324ad254a854273f/416x416.jpg?background=000000&cropX1=143&cropX2=660&cropY1=19&cropY2=536","GA","Georgia","Chairman, Atlanta Falcons",990,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/arthur-blank","http://i.forbesimg.com/media/lists/people/arthur-blank_200x200.jpg"
"991",2014,"Billionaires","Jaime Botin","Botin",-29.779,81,"banking","Finance and Investments","M","Spain",2018-02-13 23:10:01,2511.112,963,963,NA,NA,NA,NA,991,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/jaime-botin-1","http://i.forbesimg.com/media/lists/people/jaime-botin-1_200x200.jpg"
"992",2014,"Billionaires","Chao Teng-Hsiung","Chao",0.001,74,"real estate","Real Estate","M","Taiwan",2018-02-13 23:10:01,1364.616,1665,1665,"//specials-images.forbesimg.com/imageserve/594c1abd4bbe6f18d786e791/416x416.jpg?background=000000&cropX1=20&cropX2=3169&cropY1=7&cropY2=3157",NA,NA,NA,992,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/chao-teng-hsiung","http://i.forbesimg.com/media/lists/people/chao-teng-hsiung_200x200.jpg"
"993",2014,"Billionaires","Che Fengsheng","Che",13.935,55,"pharmaceuticals","Healthcare","M","China",2018-02-13 23:10:01,1543.868,1509,1509,NA,NA,NA,NA,993,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/che-fengsheng","http://i.forbesimg.com/media/lists/people/che-fengsheng_200x200.jpg"
"994",2014,"Billionaires","Chen Jinxia","Chen",1.262,49,"investments","Finance and Investments","F","China",2018-02-13 23:10:01,2342.583,1048,1048,NA,NA,NA,NA,994,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/chen-jinxia","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"995",2014,"Billionaires","David Chow","Chow",NA,68,"casinos","Gaming","M","Macau",2014-03-13 20:41:51,NA,NA,NA,NA,NA,NA,NA,995,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/david-chow-1","http://i.forbesimg.com/media/lists/people/david-chow-1_200x200.jpg"
"996",2014,"Billionaires","Chu Lam Yiu","Chu",-29.248,48,"flavorings","Manufacturing","F","Hong Kong",2018-02-13 23:10:01,2456.176,990,990,NA,NA,NA,NA,996,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/chu-lam-yiu","http://i.forbesimg.com/media/lists/people/chu-lam-yiu_200x200.jpg"
"997",2014,"Billionaires","Glenn Dubin","Dubin",0,60,"hedge funds","Investments","M","United States",2018-02-13 23:10:01,2017,1204,1204,"//specials-images.forbesimg.com/imageserve/59de7c6531358e542c039f30/416x416.jpg?background=000000&cropX1=794&cropX2=3187&cropY1=126&cropY2=2520","NY","New York","Founder, Highbridge Capital Management",997,988,1800,FALSE,150,NA,NA,"http://www.forbes.com/profile/glenn-dubin","http://i.forbesimg.com/media/lists/people/glenn-dubin_200x200.jpg"
"998",2014,"Billionaires","Kenneth Feld","Feld",0,69,"circus, live entertainment","Media","M","United States",2018-02-13 23:10:01,2506.037,965,965,"//specials-images.forbesimg.com/imageserve/59dd88d1a7ea436b47b3af5f/416x416.jpg?background=000000&cropX1=348&cropX2=1508&cropY1=208&cropY2=1367","FL","Florida","Chairman, Feld Entertainment",998,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/kenneth-feld","http://i.forbesimg.com/media/lists/people/kenneth-feld_200x200.jpg"
"999",2014,"Billionaires","Polys Haji-Ioannou","Haji-Ioannou",11.471,58,"EasyJet","Service","M","Cyprus",2018-02-13 23:10:01,1469.988,1570,1570,NA,NA,NA,NA,999,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/polys-haji-ioannou","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1000",2014,"Billionaires","Lutz Mario Helmig","Helmig",0.304,71,"Medical facilities","Healthcare","M","Germany",2018-02-13 23:10:01,2660.41,894,894,NA,NA,NA,NA,1000,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/lutz-mario-helmig","http://i.forbesimg.com/media/lists/people/lutz-mario-helmig_200x200.jpg"
"1001",2014,"Billionaires","Roberto Hernandez Ramirez","Hernandez Ramirez",2.94,75,"banking","Finance and Investments","M","Mexico",2018-02-13 23:10:01,1933.861,1256,1256,"//specials-images.forbesimg.com/imageserve/589fd4d24bbe6f0e55869079/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=34&cropY2=778",NA,NA,NA,1001,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/roberto-hernandez-ramirez","http://i.forbesimg.com/media/lists/people/roberto-hernandez-ramirez_200x200.jpg"
"1002",2014,"Billionaires","Susan Hirt Hagen","Hirt Hagen",NA,81,"insurance","Finance","F","United States",2014-03-13 20:41:58,NA,NA,NA,NA,"PA","Pennsylvania",NA,1002,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/susan-hirt-hagen","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"1003",2014,"Billionaires","Irwin Jacobs","Jacobs",0.244,84,"semiconductors","Technology","M","United States",2018-02-13 23:10:01,1313.77,1712,1712,NA,"CA","California","Cofounder, Qualcomm",1003,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/irwin-jacobs","http://i.forbesimg.com/media/lists/people/irwin-jacobs_200x200.jpg"
"1004",2014,"Billionaires","Timur Kulibaev","Kulibaev",15.142,51,"banking","Finance and Investments","M","Kazakhstan",2018-02-13 23:10:01,3144.483,756,756,NA,NA,NA,NA,1004,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/timur-kulibaev","http://i.forbesimg.com/media/lists/people/timur-kulibaev_200x200.jpg"
"1005",2014,"Billionaires","Dinara Kulibaeva","Kulibaeva",15.142,50,"banking","Finance and Investments","F","Kazakhstan",2018-02-13 23:10:01,3144.477,757,757,NA,NA,NA,NA,1005,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/dinara-kulibaeva","http://i.forbesimg.com/media/lists/people/dinara-kulibaeva_200x200.jpg"
"1006",2014,"Billionaires","Eric Lefkofsky","Lefkofsky",4.574,48,"Groupon","Technology","M","United States",2018-02-13 23:10:01,2190.008,1108,1108,"//specials-images.forbesimg.com/imageserve/59de6d5431358e542c039d8c/416x416.jpg?background=000000&cropX1=469&cropX2=1990&cropY1=126&cropY2=1648","IL","Illinois","Chairman, Groupon",1006,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/eric-lefkofsky","http://i.forbesimg.com/media/lists/people/eric-lefkofsky_200x200.jpg"
"1007",2014,"Billionaires","Guenther Lehmann","Lehmann",0,NA,"drug stores","Fashion & Retail","M","Germany",2018-02-13 23:10:01,2184.993,1112,1112,NA,NA,NA,NA,1007,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/guenther-lehmann","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1008",2014,"Billionaires","Lim Oon Kuin","Lim",0,74,"oil trading","Energy","M","Singapore",2018-02-13 23:10:01,1702.492,1395,1395,NA,NA,NA,NA,1008,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/lim-oon-kuin","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1009",2014,"Billionaires","Liu Baolin","Liu",12.063,64,"drug distribution","Fashion & Retail","M","China",2018-02-13 23:10:01,1356.996,1672,1672,NA,NA,NA,NA,1009,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/liu-baolin","http://i.forbesimg.com/media/lists/people/liu-baolin_200x200.jpg"
"1010",2014,"Billionaires","Gary Magness","Magness",1.407,63,"cable, investments","Media & Entertainment","M","United States",2018-02-13 23:10:01,1405.028,1626,1626,NA,"CO","Colorado",NA,1010,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/gary-magness","http://i.forbesimg.com/media/lists/people/gary-magness_200x200.jpg"
"1011",2014,"Billionaires","Yasseen Mansour","Mansour",-1.332,56,"diversified","Diversified","M","Egypt",2018-02-13 23:10:01,1928.447,1258,1258,NA,NA,NA,NA,1011,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/yasseen-mansour","http://i.forbesimg.com/media/lists/people/yasseen-mansour_200x200.jpg"
"1012",2014,"Billionaires","Craig McCaw","McCaw",-1.707,68,"telecom","Telecom","M","United States",2018-02-13 23:10:01,1744.141,1350,1350,NA,"WA","Washington",NA,1012,988,1800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/craig-mccaw","http://i.forbesimg.com/media/lists/people/craig-mccaw_200x200.jpg"
