"","year","list","name","last_name","net_worth_change.millions","age","source","industry","gender","country","timestamp","net_worth.realtime.millions","real_time.rank","real_time.position","squareImage","headquarters","state","title.company","position","rank","net_worth.millions","is.government","url.bio.forbes","url.image"
"1716",2001,"Billionaires","Reinold Geiger","Geiger",20.549,70,"beauty products","Fashion & Retail","M","Austria",2018-02-13 23:10:01,1541.823,1514,1514,"//specials-images.forbesimg.com/imageserve/589cc271a7ea431f32192387/416x416.jpg?background=000000&cropX1=251&cropX2=744&cropY1=124&cropY2=617",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/reinold-geiger","http://i.forbesimg.com/media/lists/people/reinold-geiger_200x200.jpg"
"1717",2001,"Billionaires","Remo Ruffini","Ruffini",0,56,"winter jackets","Fashion & Retail","M","Italy",2018-02-13 23:10:01,1972.238,1235,1235,"//specials-images.forbesimg.com/imageserve/589fac96a7ea431f32194d85/416x416.jpg?background=000000&cropX1=16&cropX2=729&cropY1=35&cropY2=749",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/remo-ruffini","http://i.forbesimg.com/media/lists/people/remo-ruffini_200x200.jpg"
"1718",2001,"Billionaires","Ren Jianhua","Ren",-6.708,61,"kitchen appliances","Manufacturing","M","China",2018-02-13 23:10:01,3206.236,737,737,"http://specials-images.forbesimg.com/imageserve/562a5a9ee4b0ffa7afe63015/416x416.jpg?background=000000&cropX1=89&cropX2=630&cropY1=132&cropY2=673",NA,"Zhejiang",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/ren-jianhua","http://i.forbesimg.com/media/lists/people/ren-jianhua_200x200.jpg"
"1719",2001,"Billionaires","Ren Zhengfei","Ren",0,74,"telecom equipment","Telecom","M","China",2018-02-13 23:10:01,1745.81,1347,1347,"http://specials-images.forbesimg.com/imageserve/56c6960fe4b062f6b59a146c/416x416.jpg?background=000000&cropX1=279&cropX2=635&cropY1=314&cropY2=670",NA,"Guangdong",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/ren-zhengfei","http://i.forbesimg.com/media/lists/people/ren-zhengfei_200x200.jpg"
"1720",2001,"Billionaires","Renate Reimann-Haas","Reimann-Haas",0,66,"consumer goods","Fashion & Retail","F","Germany",2018-02-13 23:10:01,4368.635,493,494,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/renate-reimann-haas","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"1721",2001,"Billionaires","Renzo Rosso & family","Rosso",0,62,"fashion","Fashion & Retail","M","Italy",2018-02-13 23:10:01,4110.561,536,536,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/renzo-rosso","http://i.forbesimg.com/media/lists/people/renzo-rosso_200x200.jpg"
"1722",2001,"Billionaires","Richard Chandler","Chandler",0,59,"investments","Finance and Investments","M","New Zealand",2018-02-13 23:10:01,2079,1173,1173,"//specials-images.forbesimg.com/imageserve/5a6f911831358e4955abf07e/416x416.jpg?background=000000&cropX1=120&cropX2=400&cropY1=0&cropY2=280",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/richard-chandler","http://i.forbesimg.com/media/lists/people/richard-chandler_200x200.jpg"
"1723",2001,"Billionaires","Richard Chang","Chang",-0.001,71,"real estate, electronics","Real Estate","M","Taiwan",2018-02-13 23:10:01,1025.342,1960,1960,"//specials-images.forbesimg.com/imageserve/139f1ffa4917e7932adae4f11adbc9d5/416x416.jpg?background=000000&cropX1=8&cropX2=744&cropY1=73&cropY2=809",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/richard-chang-1","http://i.forbesimg.com/media/lists/people/richard-chang-1_200x200.jpg"
"1724",2001,"Billionaires","Richard Desmond","Desmond",0,66,"publishing","Media & Entertainment","M","United Kingdom",2018-02-13 23:10:01,1490.651,1554,1554,"//specials-images.forbesimg.com/imageserve/58a0dceb31358e1a35ab3935/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/richard-desmond","http://i.forbesimg.com/media/lists/people/richard-desmond_200x200.jpg"
"1725",2001,"Billionaires","Richard Hayne","Hayne",12.729,70,"Urban Outfitters","Fashion & Retail","M","United States",2018-02-13 23:10:01,1461.136,1578,1578,NA,"PA","Pennsylvania","Chairman, President & Chief Executive Officer, Urban Outfitters",NA,NA,NA,FALSE,"http://www.forbes.com/profile/richard-hayne","http://i.forbesimg.com/media/lists/people/richard-hayne_200x200.jpg"
"1726",2001,"Billionaires","Richard LeFrak & family","LeFrak",-1.177,72,"real estate","Real Estate","M","United States",2018-02-13 23:10:01,5653.311,333,333,"//specials-images.forbesimg.com/imageserve/59d5965d31358e542c035747/416x416.jpg?background=000000&cropX1=386&cropX2=1275&cropY1=229&cropY2=1117","NY","New York",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/richard-lefrak","http://i.forbesimg.com/media/lists/people/richard-lefrak_200x200.jpg"
"1727",2001,"Billionaires","Richard Oetker","Oetker",0,67,"consumer goods","Fashion & Retail","M","Germany",2018-02-13 23:10:01,2393.804,1014,1020,"//specials-images.forbesimg.com/imageserve/58a1e5ad31358e1a35ab449b/416x416.jpg?background=000000&cropX1=203&cropX2=536&cropY1=39&cropY2=373",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/richard-oetker","http://i.forbesimg.com/media/lists/people/richard-oetker_200x200.jpg"
"1728",2001,"Billionaires","Richard Tsai","Tsai",0.001,60,"finance","Finance and Investments","M","Taiwan",2018-02-13 23:10:01,3274.903,710,710,"//specials-images.forbesimg.com/imageserve/58a0977ba7ea431f32195838/416x416.jpg?background=000000&cropX1=89&cropX2=662&cropY1=55&cropY2=629",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/richard-tsai","http://i.forbesimg.com/media/lists/people/richard-tsai_200x200.jpg"
"1729",2001,"Billionaires","Richard Yuengling Jr","Yuengling",0,74,"beer","Food and Beverage","M","United States",2018-02-13 23:10:01,1417.058,1615,1615,"http://specials-images.forbesimg.com/imageserve/4fca5653e69c4f0f376be0b8e56afb87/416x416.jpg?background=000000&cropX1=274&cropX2=681&cropY1=176&cropY2=584","PA","Pennsylvania",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/richard-yuengling-jr","http://i.forbesimg.com/media/lists/people/richard-yuengling-jr_200x200.jpg"
"1730",2001,"Billionaires","Rick Caruso","Caruso",0,59,"real estate","Real Estate","M","United States",2018-02-13 23:10:01,3949.8,564,564,"//specials-images.forbesimg.com/imageserve/5601a9d7e4b0ffa7afe4f34d/416x416.jpg?background=000000&cropX1=111&cropX2=639&cropY1=90&cropY2=619","CA","California",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/rick-caruso","http://i.forbesimg.com/media/lists/people/rick-caruso_200x200.jpg"
"1731",2001,"Billionaires","Rinat Akhmetov","Akhmetov",0,51,"steel, coal","Metals & Mining","M","Ukraine",2018-02-13 23:10:01,5689.263,330,330,"//specials-images.forbesimg.com/imageserve/58a3b89da7ea431f3219879c/416x416.jpg?background=000000&cropX1=156&cropX2=554&cropY1=340&cropY2=738",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/rinat-akhmetov","http://i.forbesimg.com/media/lists/people/rinat-akhmetov_200x200.jpg"
"1732",2001,"Billionaires","Rishad Naoroji","Naoroji",0.001,66,"consumer goods","Diversified","M","India",2018-02-13 23:10:01,2934.387,812,812,"//specials-images.forbesimg.com/imageserve/3d6327ec52d731d04f873fb1bed5b59b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=256&cropY2=1000",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/rishad-naoroji","http://i.forbesimg.com/media/lists/people/rishad-naoroji_200x200.jpg"
"1733",2001,"Billionaires","Rit Thirakomen & family","Thirakomen",-15.786,66,"restaurants","Food and Beverage","M","Thailand",2018-02-13 23:10:01,2186.421,1110,1110,"//specials-images.forbesimg.com/imageserve/59271031a7ea434078d4670e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=164&cropY2=908",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/rit-thirakomen","http://i.forbesimg.com/media/lists/people/rit-thirakomen_200x200.jpg"
"1734",2001,"Billionaires","Rit Thirakomen","Thirakomen",-8.023,66,"restaurants","Food and Beverage","M","Thailand",2018-02-13 23:10:01,1240.557,1772,1772,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/rit-thirakomen-1","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1735",2001,"Billionaires","Rita Tong Liu","Tong Liu",0,69,"real estate","Real Estate","F","Hong Kong",2018-02-13 23:10:01,3423.185,673,673,"//specials-images.forbesimg.com/imageserve/5877c2664bbe6f1f20eaced8/416x416.jpg?background=000000&cropX1=68&cropX2=667&cropY1=343&cropY2=942",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/rita-tong-liu","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"1736",2001,"Billionaires","Robert Coyiuto Jr","Coyiuto",0,65,"power","Energy","M","Philippines",2018-02-13 23:10:01,1395.053,1638,1638,"//specials-images.forbesimg.com/imageserve/55d64adae4b0ffa7afe405d7/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-coyiuto-jr","http://i.forbesimg.com/media/lists/people/robert-coyiuto-jr_200x200.jpg"
"1737",2001,"Billionaires","Robert Defares","Defares",0,56,"electronic trading","Finance and Investments","M","Netherlands",2018-02-13 23:10:01,1573.779,1484,1484,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-defares","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1738",2001,"Billionaires","Robert Duggan","Duggan",0.276,73,"pharmaceuticals","Healthcare","M","United States",2018-02-13 23:10:01,1983.08,1228,1228,"http://specials-images.forbesimg.com/imageserve/e3fd6b2d18ee5fda5cb316a7cea561d6/416x416.jpg?background=000000&cropX1=161&cropX2=514&cropY1=56&cropY2=409","FL","Florida",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-duggan","http://i.forbesimg.com/media/lists/people/robert-duggan_200x200.jpg"
"1739",2001,"Billionaires","Robert Fisher","Fisher",37.265,64,"Gap","Service","M","United States",2018-02-13 23:10:01,1720.537,1378,1378,NA,"CA","California","Chairman of the Board, Gap",NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-fisher","http://i.forbesimg.com/media/lists/people/robert-fisher_200x200.jpg"
"1740",2001,"Billionaires","Robert Friedland","Friedland",3.593,67,"mining","Metals & Mining","M","United States",2018-02-13 23:10:01,1178.512,1840,1840,"http://specials-images.forbesimg.com/imageserve/5797ef6ca7ea4374a7c65e43/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=209&cropY2=953",NA,NA,"Founder and Executive Chairman, Ivanhoe Mines Ltd.",NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-friedland","http://i.forbesimg.com/media/lists/people/robert-friedland_200x200.jpg"
"1741",2001,"Billionaires","Robert Kraft","Kraft",0,76,"New England Patriots","Sports","M","United States",2018-02-13 23:10:01,6199,293,293,"//specials-images.forbesimg.com/imageserve/59d59588a7ea436b47b374e0/416x416.jpg?background=000000&cropX1=1168&cropX2=4616&cropY1=395&cropY2=3840","MA","Massachusetts","Chairman & CEO, The Kraft Group",NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-kraft","http://i.forbesimg.com/media/lists/people/robert-kraft_200x200.jpg"
"1742",2001,"Billionaires","Robert Miller","Miller",0,72,"electronics components","Technology","M","Canada",2018-02-13 23:10:01,2632.68,906,906,"//specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539",NA,NA,"President and CEO, Future Electronics",NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-miller","http://i.forbesimg.com/media/lists/people/robert-miller_200x200.jpg"
"1743",2001,"Billionaires","Robert Miller","Miller",0,84,"retail","Fashion & Retail","M","United Kingdom",2018-02-13 23:10:01,4467.051,479,479,"//specials-images.forbesimg.com/imageserve/58a0e48da7ea431f32195afa/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=216&cropY2=960",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-miller-1","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1744",2001,"Billionaires","Robert Mouawad & family","Mouawad",0,73,"fine jewelry","Service","M","Lebanon",2018-02-13 23:10:01,1580.7,1475,1475,"//specials-images.forbesimg.com/imageserve/589fcfdf4bbe6f0e5586905e/416x416.jpg?background=000000&cropX1=3&cropX2=742&cropY1=40&cropY2=780",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-mouawad","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1745",2001,"Billionaires","Robert Pera","Pera",18.572,39,"wireless networking gear","Technology","M","United States",2018-02-13 23:10:01,4262.383,510,510,"//specials-images.forbesimg.com/imageserve/59dbea1c31358e542c038325/416x416.jpg?background=000000&cropX1=729&cropX2=2443&cropY1=353&cropY2=2068","CA","California","Chief Executive Officer, Ubiquiti Networks Inc",NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-pera","http://i.forbesimg.com/media/lists/people/robert-pera_200x200.jpg"
"1746",2001,"Billionaires","Robert & Philip Ng","Ng",16.761,NA,"real estate","Real Estate","M","Singapore",2018-02-13 23:10:01,10767.282,146,146,"http://specials-images.forbesimg.com/imageserve/5797dd5c31358e154fddfdc8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=74&cropY2=818",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-philip-ng","http://i.forbesimg.com/media/lists/people/robert-philip-ng_200x200.jpg"
"1747",2001,"Billionaires","Robert Rich Jr","Rich",0,77,"frozen foods","Food and Beverage","M","United States",2018-02-13 23:10:01,5257.877,376,376,"//specials-images.forbesimg.com/imageserve/30280b1006a2e237496205f17ab820a9/416x416.jpg?background=000000&cropX1=24&cropX2=704&cropY1=42&cropY2=722","FL","Florida",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-rich-jr","http://i.forbesimg.com/media/lists/people/robert-rich-jr_200x200.jpg"
"1748",2001,"Billionaires","Robert Smith","Smith",0,55,"private equity","Finance and Investments","M","United States",2018-02-13 23:10:01,4400,488,488,"//specials-images.forbesimg.com/imageserve/59dbe7574bbe6f37dda037a5/416x416.jpg?background=000000&cropX1=1126&cropX2=2783&cropY1=120&cropY2=1776","TX","Texas",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-smith","http://i.forbesimg.com/media/lists/people/robert-smith_200x200.jpg"
"1749",2001,"Billionaires","Robert Toennies","Toennies",0,39,"meat processing","Food and Beverage","M","Germany",2018-02-13 23:10:01,3045.265,782,782,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/robert-toennies","http://i.forbesimg.com/media/lists/people/robert-toennies_200x200.jpg"
"1750",2001,"Billionaires","Roberto Angelini Rossi","Angelini Rossi",-126.182,69,"forestry, mining","Diversified","M","Chile",2018-02-13 23:10:01,2536.849,948,948,"//specials-images.forbesimg.com/imageserve/5a67596fa7ea4316901185cf/416x416.jpg?background=000000&cropX1=1582&cropX2=3501&cropY1=204&cropY2=2122",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/roberto-angelini-rossi","http://i.forbesimg.com/media/lists/people/roberto-angelini-rossi_200x200.jpg"
"1751",2001,"Billionaires","Roberto Irineu Marinho","Marinho",0,70,"media","Media & Entertainment","M","Brazil",2018-02-13 23:10:01,2494.78,968,968,"//specials-images.forbesimg.com/imageserve/58a0fc9f31358e1a35ab3aa1/416x416.jpg?background=000000&cropX1=121&cropX2=577&cropY1=39&cropY2=495",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/roberto-irineu-marinho","http://i.forbesimg.com/media/lists/people/roberto-irineu-marinho_200x200.jpg"
"1752",2001,"Billionaires","Roberto Ongpin","Ongpin",0,81,"diversified","Diversified","M","Philippines",2018-02-13 23:10:01,1095.389,1903,1903,"//specials-images.forbesimg.com/imageserve/c0d4f1ff9a0d79b34b9afad599537fae/416x416.jpg?background=000000&cropX1=217&cropX2=539&cropY1=11&cropY2=333",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/roberto-ongpin","http://i.forbesimg.com/media/lists/people/roberto-ongpin_200x200.jpg"
"1753",2001,"Billionaires","Robin Li","Li",219.079,49,"internet search","Technology","M","China",2018-02-13 23:10:01,12581.459,121,121,"//specials-images.forbesimg.com/imageserve/5a05ee0b31358e542c051885/416x416.jpg?background=000000&cropX1=677&cropX2=1994&cropY1=0&cropY2=1317",NA,"Beijing","Founder and CEO, Baidu",NA,NA,NA,FALSE,"http://www.forbes.com/profile/robin-li","http://i.forbesimg.com/media/lists/people/robin-li_200x200.jpg"
"1754",2001,"Billionaires","Rodney Lewis","Lewis",0,63,"natural gas","Energy","M","United States",2018-02-13 23:10:01,1375.994,1655,1655,NA,"TX","Texas",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/rodney-lewis","http://i.forbesimg.com/media/lists/people/rodney-lewis_200x200.jpg"
"1755",2001,"Billionaires","Rodney Sacks","Sacks",-44.54,68,"energy drinks","Food and Beverage","M","United States",2018-02-13 23:10:01,1960.651,1240,1240,NA,"CA","California",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/rodney-sacks","http://i.forbesimg.com/media/lists/people/rodney-sacks_200x200.jpg"
"1756",2001,"Billionaires","Roger Penske","Penske",-13.867,80,"cars","Automotive","M","United States",2018-02-13 23:10:01,1744.599,1348,1348,NA,"MI","Michigan",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/roger-penske","http://i.forbesimg.com/media/lists/people/roger-penske_200x200.jpg"
"1757",2001,"Billionaires","Roger Wang","Wang",31.979,69,"retail","Fashion & Retail","M","United States",2018-02-13 23:10:01,4290.806,508,508,"http://specials-images.forbesimg.com/imageserve/55faac1de4b0ffa7afe4aeac/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=23&cropY2=767",NA,"Jiangsu",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/roger-wang","http://i.forbesimg.com/media/lists/people/roger-wang_200x200.jpg"
"1758",2001,"Billionaires","Roman Avdeev","Avdeev",2.513,50,"banking, development","Finance and Investments","M","Russia",2018-02-13 23:10:01,1664.249,1426,1426,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/roman-avdeev","http://i.forbesimg.com/media/lists/people/roman-avdeev_200x200.jpg"
"1759",2001,"Billionaires","Roman Trotsenko","Trotsenko",0,47,"transport, engineering, real estate","Logistics","M","Russia",2018-02-13 23:10:01,1688.827,1405,1405,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/roman-trotsenko","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1760",2001,"Billionaires","Romesh T. Wadhwani","Wadhwani",0,70,"software","Technology","M","United States",2018-02-13 23:10:01,3057.6,777,777,"//specials-images.forbesimg.com/imageserve/59dd2b81a7ea436b47b3ab9d/416x416.jpg?background=000000&cropX1=219&cropX2=3262&cropY1=600&cropY2=3642","CA","California","Founder and Chairman, Symphony Technology Group",NA,NA,NA,FALSE,"http://www.forbes.com/profile/romesh-t-wadhwani","http://i.forbesimg.com/media/lists/people/romesh-t-wadhwani_200x200.jpg"
"1761",2001,"Billionaires","Ron Baron","Baron",0,74,"money management","Finance and Investments","M","United States",2018-02-13 23:10:01,2301.785,1058,1058,"http://specials-images.forbesimg.com/imageserve/988a2396e97fe1c950b4a8a983f17c8d/416x416.jpg?background=000000&cropX1=50&cropX2=622&cropY1=3&cropY2=575","NY","New York",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/ron-baron","http://i.forbesimg.com/media/lists/people/ron-baron_200x200.jpg"
"1762",2001,"Billionaires","Ron Sim","Sim",1.535,59,"retail","Fashion & Retail","M","Singapore",2018-02-13 23:10:01,1204.747,1810,1810,"//specials-images.forbesimg.com/imageserve/596e819b31358e4463b76550/416x416.jpg?background=000000&cropX1=338&cropX2=1627&cropY1=314&cropY2=1604",NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/ron-sim","http://i.forbesimg.com/media/lists/people/ron-sim_200x200.jpg"
"1763",2001,"Billionaires","Ronald Joyce","Joyce",-1.985,87,"restaurants","Diversified","M","Canada",2018-02-13 23:10:01,1401.445,1629,1629,"//specials-images.forbesimg.com/imageserve/0db819f7289a271d3db827cc74b82440/416x416.jpg?background=000000&cropX1=56&cropX2=539&cropY1=155&cropY2=638",NA,"Alberta",NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/ronald-joyce","http://i.forbesimg.com/media/lists/people/ronald-joyce_200x200.jpg"
"1764",2001,"Billionaires","Ronald McAulay","McAulay",-4.222,82,"energy","Energy","M","Hong Kong",2018-02-13 23:10:01,3178.097,744,744,NA,NA,NA,NA,NA,NA,NA,FALSE,"http://www.forbes.com/profile/ronald-mcaulay","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
